delivery_id,innings_id,match_id,over_number,ball_number,phase,batter_id,non_striker_id,bowler_id,batter_name,bowler_name,bowler_type,batter_position,runs_scored,extras_runs,total_runs,is_wide,is_noball,is_bye,is_legbye,is_four,is_six,is_dot,is_wicket,wicket_type,fielder_name,batting_team,bowling_team,match_date,tournament_name,format,gender,age_group,season
15312,135,68,20,4,middle,168,161,170,Tanvi Bawne,Priya Nagpure,off-spin,7,2,0,2,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15313,135,68,20,5,middle,168,161,170,Tanvi Bawne,Priya Nagpure,off-spin,7,0,1,1,True,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15314,135,68,20,6,middle,168,161,170,Tanvi Bawne,Priya Nagpure,off-spin,7,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15315,135,68,20,7,middle,168,161,170,Tanvi Bawne,Priya Nagpure,off-spin,7,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15316,135,68,21,1,middle,168,161,165,Tanvi Bawne,Pooja Jadhav,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15317,135,68,21,2,middle,168,161,165,Tanvi Bawne,Pooja Jadhav,right-arm pace,7,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15318,135,68,21,3,middle,161,168,165,Sonali Deshmukh,Pooja Jadhav,right-arm pace,7,0,0,0,False,False,False,False,False,False,False,True,run out,Sneha Dhote,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15319,135,68,21,4,middle,174,168,165,Pradnya Rao,Pooja Jadhav,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15320,135,68,21,5,middle,174,168,165,Pradnya Rao,Pooja Jadhav,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15321,135,68,21,6,middle,174,168,165,Pradnya Rao,Pooja Jadhav,right-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15322,135,68,22,1,middle,174,168,165,Pradnya Rao,Pooja Jadhav,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15323,135,68,22,2,middle,174,168,165,Pradnya Rao,Pooja Jadhav,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15324,135,68,22,3,middle,174,168,165,Pradnya Rao,Pooja Jadhav,right-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15325,135,68,22,4,middle,168,174,165,Tanvi Bawne,Pooja Jadhav,right-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15326,135,68,22,5,middle,174,168,165,Pradnya Rao,Pooja Jadhav,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15327,135,68,22,6,middle,174,168,165,Pradnya Rao,Pooja Jadhav,right-arm pace,8,4,0,4,False,False,False,False,True,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15328,135,68,23,1,middle,168,174,183,Tanvi Bawne,Rasika Raut,off-spin,8,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15329,135,68,23,2,middle,174,168,183,Pradnya Rao,Rasika Raut,off-spin,8,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15330,135,68,23,3,middle,168,174,183,Tanvi Bawne,Rasika Raut,off-spin,8,4,0,4,False,False,False,False,True,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15331,135,68,23,4,middle,168,174,183,Tanvi Bawne,Rasika Raut,off-spin,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15332,135,68,23,5,middle,168,174,183,Tanvi Bawne,Rasika Raut,off-spin,8,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15333,135,68,23,6,middle,174,168,183,Pradnya Rao,Rasika Raut,off-spin,8,0,0,0,False,False,False,False,False,False,False,True,stumped,Pallavi Kulkarni,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15334,135,68,24,1,middle,168,176,164,Tanvi Bawne,Shraddha Verma,off-spin,9,6,0,6,False,False,False,False,False,True,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15335,135,68,24,2,middle,168,176,164,Tanvi Bawne,Shraddha Verma,off-spin,9,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15336,135,68,24,3,middle,168,176,164,Tanvi Bawne,Shraddha Verma,off-spin,9,4,0,4,False,False,False,False,True,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15337,135,68,24,4,middle,168,176,164,Tanvi Bawne,Shraddha Verma,off-spin,9,0,0,0,False,False,False,False,False,False,False,True,bowled,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15338,135,68,24,5,middle,178,176,164,Sonali Sarwate,Shraddha Verma,off-spin,10,4,0,4,False,False,False,False,True,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15339,135,68,24,6,middle,178,176,164,Sonali Sarwate,Shraddha Verma,off-spin,10,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15340,135,68,25,1,middle,178,176,170,Sonali Sarwate,Priya Nagpure,off-spin,10,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15341,135,68,25,2,middle,178,176,170,Sonali Sarwate,Priya Nagpure,off-spin,10,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15342,135,68,25,3,middle,176,178,170,Sonali Singh,Priya Nagpure,off-spin,10,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15343,135,68,25,4,middle,176,178,170,Sonali Singh,Priya Nagpure,off-spin,10,2,0,2,False,False,False,False,False,False,False,False,,,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15344,135,68,25,5,middle,176,178,170,Sonali Singh,Priya Nagpure,off-spin,10,0,0,0,False,False,False,False,False,False,False,True,run out,Pallavi Kulkarni,Wardha XI,Amravati XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15345,136,68,0,1,powerplay,170,173,175,Priya Nagpure,Pooja Deshmukh,off-spin,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15346,136,68,0,2,powerplay,173,170,175,Anushka Gawai,Pooja Deshmukh,off-spin,1,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15347,136,68,0,3,powerplay,173,170,175,Anushka Gawai,Pooja Deshmukh,off-spin,1,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15348,136,68,0,4,powerplay,173,170,175,Anushka Gawai,Pooja Deshmukh,off-spin,1,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15349,136,68,0,5,powerplay,173,170,175,Anushka Gawai,Pooja Deshmukh,off-spin,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15350,136,68,0,6,powerplay,173,170,175,Anushka Gawai,Pooja Deshmukh,off-spin,1,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15351,136,68,1,1,powerplay,170,173,176,Priya Nagpure,Sonali Singh,right-arm medium pace,1,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15352,136,68,1,2,powerplay,170,173,176,Priya Nagpure,Sonali Singh,right-arm medium pace,1,0,0,0,False,False,False,False,False,False,False,True,caught,Sonali Deshmukh,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15353,136,68,1,3,powerplay,169,173,176,Vedika Singh,Sonali Singh,right-arm medium pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15354,136,68,1,4,powerplay,173,169,176,Anushka Gawai,Sonali Singh,right-arm medium pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15355,136,68,1,5,powerplay,173,169,176,Anushka Gawai,Sonali Singh,right-arm medium pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15356,136,68,1,6,powerplay,173,169,176,Anushka Gawai,Sonali Singh,right-arm medium pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15357,136,68,2,1,powerplay,173,169,179,Anushka Gawai,Rasika Kulkarni,right-arm medium pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15358,136,68,2,2,powerplay,173,169,179,Anushka Gawai,Rasika Kulkarni,right-arm medium pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15359,136,68,2,3,powerplay,173,169,179,Anushka Gawai,Rasika Kulkarni,right-arm medium pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15360,136,68,2,4,powerplay,173,169,179,Anushka Gawai,Rasika Kulkarni,right-arm medium pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15361,136,68,2,5,powerplay,169,173,179,Vedika Singh,Rasika Kulkarni,right-arm medium pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15362,136,68,2,6,powerplay,169,173,179,Vedika Singh,Rasika Kulkarni,right-arm medium pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15363,136,68,3,1,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15364,136,68,3,2,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15365,136,68,3,3,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,0,1,1,True,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15366,136,68,3,4,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15367,136,68,3,5,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15368,136,68,3,6,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15369,136,68,3,7,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15370,136,68,4,1,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15371,136,68,4,2,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15372,136,68,4,3,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15373,136,68,4,4,powerplay,173,169,178,Anushka Gawai,Sonali Sarwate,left-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15374,136,68,4,5,powerplay,169,173,178,Vedika Singh,Sonali Sarwate,left-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15375,136,68,4,6,powerplay,169,173,178,Vedika Singh,Sonali Sarwate,left-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15376,136,68,5,1,powerplay,169,173,180,Vedika Singh,Swati Joshi,off-spin,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15377,136,68,5,2,powerplay,169,173,180,Vedika Singh,Swati Joshi,off-spin,2,3,0,3,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15378,136,68,5,3,powerplay,173,169,180,Anushka Gawai,Swati Joshi,off-spin,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15379,136,68,5,4,powerplay,173,169,180,Anushka Gawai,Swati Joshi,off-spin,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15380,136,68,5,5,powerplay,173,169,180,Anushka Gawai,Swati Joshi,off-spin,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15381,136,68,5,6,powerplay,169,173,180,Vedika Singh,Swati Joshi,off-spin,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15382,136,68,6,1,powerplay,169,173,179,Vedika Singh,Rasika Kulkarni,right-arm medium pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15383,136,68,6,2,powerplay,173,169,179,Anushka Gawai,Rasika Kulkarni,right-arm medium pace,2,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15384,136,68,6,3,powerplay,173,169,179,Anushka Gawai,Rasika Kulkarni,right-arm medium pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15385,136,68,6,4,powerplay,173,169,179,Anushka Gawai,Rasika Kulkarni,right-arm medium pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15386,136,68,6,5,powerplay,173,169,179,Anushka Gawai,Rasika Kulkarni,right-arm medium pace,2,3,0,3,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15387,136,68,6,6,powerplay,169,173,179,Vedika Singh,Rasika Kulkarni,right-arm medium pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15388,136,68,7,1,powerplay,169,173,161,Vedika Singh,Sonali Deshmukh,left-arm pace,2,0,1,1,True,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15389,136,68,7,2,powerplay,169,173,161,Vedika Singh,Sonali Deshmukh,left-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15390,136,68,7,3,powerplay,173,169,161,Anushka Gawai,Sonali Deshmukh,left-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15391,136,68,7,4,powerplay,173,169,161,Anushka Gawai,Sonali Deshmukh,left-arm pace,2,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15392,136,68,7,5,powerplay,173,169,161,Anushka Gawai,Sonali Deshmukh,left-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15393,136,68,7,6,powerplay,173,169,161,Anushka Gawai,Sonali Deshmukh,left-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15394,136,68,7,7,powerplay,173,169,161,Anushka Gawai,Sonali Deshmukh,left-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15395,136,68,8,1,powerplay,173,169,176,Anushka Gawai,Sonali Singh,right-arm medium pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15396,136,68,8,2,powerplay,173,169,176,Anushka Gawai,Sonali Singh,right-arm medium pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15397,136,68,8,3,powerplay,173,169,176,Anushka Gawai,Sonali Singh,right-arm medium pace,2,0,0,0,False,False,False,False,False,False,False,True,caught,Sonali Deshmukh,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15398,136,68,8,4,powerplay,165,169,176,Pooja Jadhav,Sonali Singh,right-arm medium pace,3,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15399,136,68,8,5,powerplay,165,169,176,Pooja Jadhav,Sonali Singh,right-arm medium pace,3,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15400,136,68,8,6,powerplay,165,169,176,Pooja Jadhav,Sonali Singh,right-arm medium pace,3,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
15401,136,68,9,1,powerplay,169,165,179,Vedika Singh,Rasika Kulkarni,right-arm medium pace,3,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Wardha XI,2024-10-26,Women One Day Trophy,ODI,female,senior,2024-25
